Path,Label
fish-speech-new/Mauritania/bonafied/original_67453_2.wav,0
fish-speech-new/Jordan/bonafied/original_40401_1.wav,0
fish-speech-new/Jordan/bonafied/original_8800_1.wav,0
fish-speech-new/Mauritania/bonafied/original_66046_2.wav,0
fish-speech-new/Jordan/bonafied/original_38484_1.wav,0
fish-speech-new/Mauritania/bonafied/original_68268_1.wav,0
fish-speech-new/Morocco/bonafied/original_15424_1.wav,0
fish-speech-new/UAE/bonafied/original_42769_1.wav,0
fish-speech-new/Egypt/bonafied/original_5170_1.wav,0
fish-speech-new/UAE/bonafied/original_33192_1.wav,0
fish-speech-new/Egypt/bonafied/original_253_1.wav,0
fish-speech-new/Jordan/bonafied/original_39745_1.wav,0
fish-speech-new/Morocco/bonafied/original_14572_1.wav,0
fish-speech-new/Algeria/bonafied/original_13828_3.wav,0
fish-speech-new/Morocco/bonafied/original_58399_1.wav,0
fish-speech-new/Palestine/bonafied/original_47293_1.wav,0
fish-speech-new/Egypt/bonafied/original_214_2.wav,0
fish-speech-new/Algeria/bonafied/original_12547_3.wav,0
fish-speech-new/Algeria/bonafied/original_13426_3.wav,0
fish-speech-new/Jordan/bonafied/original_38703_1.wav,0
fish-speech-new/UAE/bonafied/original_41301_1.wav,0
fish-speech-new/Algeria/bonafied/original_12323_1.wav,0
fish-speech-new/Jordan/bonafied/original_9565_1.wav,0
fish-speech-new/Jordan/bonafied/original_9764_6.wav,0
fish-speech-new/UAE/bonafied/original_35157_2.wav,0
fish-speech-new/Mauritania/bonafied/original_66372_1.wav,0
fish-speech-new/UAE/bonafied/original_41436_2.wav,0
fish-speech-new/Morocco/bonafied/original_55425_2.wav,0
fish-speech-new/Morocco/bonafied/original_56084_1.wav,0
fish-speech-new/Mauritania/bonafied/original_59373_1.wav,0
fish-speech-new/Morocco/bonafied/original_14698_1.wav,0
fish-speech-new/Morocco/bonafied/original_17955_3.wav,0
fish-speech-new/Algeria/bonafied/original_11724_1.wav,0
fish-speech-new/Algeria/bonafied/original_14381_2.wav,0
fish-speech-new/Morocco/bonafied/original_17730_1.wav,0
fish-speech-new/Mauritania/bonafied/original_68905_1.wav,0
fish-speech-new/Egypt/bonafied/original_540_2.wav,0
fish-speech-new/Egypt/bonafied/original_2571_1.wav,0
fish-speech-new/Jordan/bonafied/original_39192_6.wav,0
fish-speech-new/Yemen/bonafied/original_78735_4.wav,0
fish-speech-new/Mauritania/bonafied/original_65820_2.wav,0
fish-speech-new/Mauritania/bonafied/original_64048_1.wav,0
fish-speech-new/Palestine/bonafied/original_48331_1.wav,0
fish-speech-new/Morocco/bonafied/original_56955_4.wav,0
fish-speech-new/Palestine/bonafied/original_46621_3.wav,0
fish-speech-new/Algeria/bonafied/original_12244_1.wav,0
fish-speech-new/Morocco/bonafied/original_58925_1.wav,0
fish-speech-new/Mauritania/bonafied/original_62639_1.wav,0
fish-speech-new/Morocco/bonafied/original_55587_1.wav,0
fish-speech-new/Morocco/bonafied/original_54889_1.wav,0
fish-speech-new/Egypt/bonafied/original_2362_1.wav,0
fish-speech-new/Yemen/bonafied/original_79301_3.wav,0
fish-speech-new/Jordan/bonafied/original_8999_1.wav,0
fish-speech-new/Egypt/bonafied/original_2368_2.wav,0
fish-speech-new/Jordan/bonafied/original_8490_1.wav,0
fish-speech-new/Egypt/bonafied/original_2559_1.wav,0
fish-speech-new/Morocco/bonafied/original_56186_2.wav,0
fish-speech-new/Yemen/bonafied/original_79538_2.wav,0
fish-speech-new/Palestine/bonafied/original_48839_2.wav,0
fish-speech-new/Jordan/bonafied/original_40694_1.wav,0
fish-speech-new/Palestine/bonafied/original_48898_1.wav,0
fish-speech-new/Mauritania/bonafied/original_62893_1.wav,0
fish-speech-new/Morocco/bonafied/original_57221_1.wav,0
fish-speech-new/Egypt/bonafied/original_3528_4.wav,0
fish-speech-new/Jordan/bonafied/original_10289_1.wav,0
fish-speech-new/Egypt/bonafied/original_5774_4.wav,0
fish-speech-new/Yemen/bonafied/original_78190_1.wav,0
fish-speech-new/Morocco/bonafied/original_18384_1.wav,0
fish-speech-new/Jordan/bonafied/original_39039_1.wav,0
fish-speech-new/Egypt/bonafied/original_2150_3.wav,0
fish-speech-new/Egypt/bonafied/original_3959_3.wav,0
fish-speech-new/Mauritania/bonafied/original_68530_3.wav,0
fish-speech-new/Mauritania/bonafied/original_65890_4.wav,0
fish-speech-new/Palestine/bonafied/original_46943_1.wav,0
fish-speech-new/Egypt/bonafied/original_5342_3.wav,0
fish-speech-new/Yemen/bonafied/original_45131_1.wav,0
fish-speech-new/Mauritania/bonafied/original_67768_5.wav,0
fish-speech-new/Mauritania/bonafied/original_69134_3.wav,0
fish-speech-new/Egypt/bonafied/original_2150_7.wav,0
fish-speech-new/Morocco/bonafied/original_16786_1.wav,0
fish-speech-new/Palestine/bonafied/original_47832_2.wav,0
fish-speech-new/Jordan/bonafied/original_38595_1.wav,0
fish-speech-new/Jordan/bonafied/original_9312_1.wav,0
fish-speech-new/Egypt/bonafied/original_5560_1.wav,0
fish-speech-new/Yemen/bonafied/original_79071_1.wav,0
fish-speech-new/Egypt/bonafied/original_2854_6.wav,0
fish-speech-new/Egypt/bonafied/original_559_3.wav,0
fish-speech-new/Morocco/bonafied/original_19114_3.wav,0
fish-speech-new/UAE/bonafied/original_43770_2.wav,0
fish-speech-new/Algeria/bonafied/original_12771_1.wav,0
fish-speech-new/UAE/bonafied/original_42375_4.wav,0
fish-speech-new/Mauritania/bonafied/original_62802_2.wav,0
fish-speech-new/Yemen/bonafied/original_79011_1.wav,0
fish-speech-new/Mauritania/bonafied/original_69215_2.wav,0
fish-speech-new/Morocco/bonafied/original_18679_7.wav,0
fish-speech-new/Algeria/bonafied/original_12065_1.wav,0
fish-speech-new/Morocco/bonafied/original_15606_2.wav,0
fish-speech-new/Egypt/bonafied/original_3970_2.wav,0
fish-speech-new/Egypt/bonafied/original_77_3.wav,0
fish-speech-new/Morocco/bonafied/original_19362_3.wav,0
fish-speech-new/Mauritania/bonafied/original_69819_1.wav,0
fish-speech-new/Mauritania/bonafied/original_67933_1.wav,0
fish-speech-new/Mauritania/bonafied/original_69201_2.wav,0
fish-speech-new/Egypt/bonafied/original_5870_2.wav,0
fish-speech-new/Jordan/bonafied/original_38897_1.wav,0
fish-speech-new/Mauritania/bonafied/original_60692_1.wav,0
fish-speech-new/Jordan/bonafied/original_7797_1.wav,0
fish-speech-new/Egypt/bonafied/original_118_2.wav,0
fish-speech-new/Egypt/bonafied/original_131_4.wav,0
fish-speech-new/Morocco/bonafied/original_15532_1.wav,0
fish-speech-new/Morocco/bonafied/original_56673_1.wav,0
fish-speech-new/Palestine/bonafied/original_47615_1.wav,0
fish-speech-new/Jordan/bonafied/original_40723_1.wav,0
fish-speech-new/Yemen/bonafied/original_19550_2.wav,0
fish-speech-new/Morocco/bonafied/original_58919_3.wav,0
fish-speech-new/Palestine/bonafied/original_46768_2.wav,0
fish-speech-new/Yemen/bonafied/original_79124_2.wav,0
fish-speech-new/Mauritania/bonafied/original_64320_6.wav,0
fish-speech-new/Algeria/bonafied/original_14469_1.wav,0
fish-speech-new/Egypt/bonafied/original_6319_1.wav,0
fish-speech-new/Egypt/bonafied/original_3455_3.wav,0
fish-speech-new/Algeria/bonafied/original_12275_2.wav,0
fish-speech-new/UAE/bonafied/original_33256_1.wav,0
fish-speech-new/Algeria/bonafied/original_13495_4.wav,0
fish-speech-new/Morocco/bonafied/original_17180_1.wav,0
fish-speech-new/Jordan/bonafied/original_38719_2.wav,0
fish-speech-new/UAE/bonafied/original_44247_3.wav,0
fish-speech-new/Egypt/bonafied/original_2687_4.wav,0
fish-speech-new/Mauritania/bonafied/original_68935_3.wav,0
fish-speech-new/Mauritania/bonafied/original_63144_4.wav,0
fish-speech-new/Morocco/bonafied/original_55646_1.wav,0
fish-speech-new/Morocco/bonafied/original_17975_1.wav,0
fish-speech-new/Yemen/bonafied/original_78040_1.wav,0
fish-speech-new/Jordan/bonafied/original_10903_1.wav,0
fish-speech-new/Mauritania/bonafied/original_67795_1.wav,0
fish-speech-new/UAE/bonafied/original_33083_6.wav,0
fish-speech-new/Egypt/bonafied/original_2346_2.wav,0
fish-speech-new/Mauritania/bonafied/original_67298_1.wav,0
fish-speech-new/UAE/bonafied/original_44173_1.wav,0
fish-speech-new/Jordan/bonafied/original_39343_1.wav,0
fish-speech-new/Egypt/bonafied/original_1978_6.wav,0
fish-speech-new/Yemen/bonafied/original_78557_2.wav,0
fish-speech-new/Morocco/bonafied/original_16020_4.wav,0
fish-speech-new/Algeria/bonafied/original_12042_1.wav,0
fish-speech-new/Mauritania/bonafied/original_59569_3.wav,0
fish-speech-new/Morocco/bonafied/original_56173_1.wav,0
fish-speech-new/Mauritania/bonafied/original_63439_1.wav,0
fish-speech-new/Yemen/bonafied/original_45930_2.wav,0
fish-speech-new/Yemen/bonafied/original_79305_3.wav,0
fish-speech-new/Jordan/bonafied/original_40006_1.wav,0
fish-speech-new/Yemen/bonafied/original_44791_1.wav,0
fish-speech-new/Egypt/bonafied/original_471_3.wav,0
fish-speech-new/Mauritania/bonafied/original_63144_3.wav,0
fish-speech-new/Mauritania/bonafied/original_69154_1.wav,0
fish-speech-new/Morocco/bonafied/original_56598_1.wav,0
fish-speech-new/Mauritania/bonafied/original_64653_1.wav,0
fish-speech-new/Jordan/bonafied/original_39668_1.wav,0
fish-speech-new/Mauritania/bonafied/original_69015_1.wav,0
fish-speech-new/Mauritania/bonafied/original_60276_3.wav,0
fish-speech-new/Mauritania/bonafied/original_63388_2.wav,0
fish-speech-new/Egypt/bonafied/original_4202_1.wav,0
fish-speech-new/Morocco/bonafied/original_58983_1.wav,0
fish-speech-new/Morocco/bonafied/original_55750_1.wav,0
fish-speech-new/UAE/bonafied/original_73994_2.wav,0
fish-speech-new/Mauritania/bonafied/original_65191_1.wav,0
fish-speech-new/Mauritania/bonafied/original_60079_1.wav,0
fish-speech-new/Mauritania/bonafied/original_62224_1.wav,0
fish-speech-new/Mauritania/bonafied/original_61083_1.wav,0
fish-speech-new/Palestine/bonafied/original_49031_1.wav,0
fish-speech-new/Yemen/bonafied/original_78748_4.wav,0
fish-speech-new/Egypt/bonafied/original_2645_1.wav,0
fish-speech-new/Algeria/bonafied/original_12476_1.wav,0
fish-speech-new/Mauritania/bonafied/original_67509_2.wav,0
fish-speech-new/Jordan/bonafied/original_39530_1.wav,0
fish-speech-new/Palestine/bonafied/original_47413_3.wav,0
fish-speech-new/Yemen/bonafied/original_45463_1.wav,0
fish-speech-new/Morocco/bonafied/original_17085_2.wav,0
fish-speech-new/Algeria/bonafied/original_14444_1.wav,0
fish-speech-new/Morocco/bonafied/original_19003_1.wav,0
fish-speech-new/Morocco/bonafied/original_18882_3.wav,0
fish-speech-new/Jordan/bonafied/original_38757_1.wav,0
fish-speech-new/Algeria/bonafied/original_13276_2.wav,0
fish-speech-new/UAE/bonafied/original_33825_1.wav,0
fish-speech-new/UAE/bonafied/original_35533_2.wav,0
fish-speech-new/Egypt/bonafied/original_4932_4.wav,0
fish-speech-new/UAE/bonafied/original_33834_1.wav,0
fish-speech-new/Egypt/bonafied/original_5250_2.wav,0
fish-speech-new/Jordan/bonafied/original_10838_1.wav,0
fish-speech-new/Palestine/bonafied/original_47800_1.wav,0
fish-speech-new/Morocco/bonafied/original_14637_1.wav,0
fish-speech-new/Mauritania/bonafied/original_70002_4.wav,0
fish-speech-new/Yemen/bonafied/original_78043_1.wav,0
fish-speech-new/Jordan/bonafied/original_7578_1.wav,0
fish-speech-new/Morocco/bonafied/original_57860_3.wav,0
fish-speech-new/Jordan/bonafied/original_10692_1.wav,0
fish-speech-new/Algeria/bonafied/original_12594_1.wav,0
fish-speech-new/Yemen/bonafied/original_79470_1.wav,0
fish-speech-new/UAE/bonafied/original_34424_2.wav,0
fish-speech-new/Yemen/bonafied/original_20259_3.wav,0
fish-speech-new/Morocco/bonafied/original_15208_1.wav,0
fish-speech-new/UAE/bonafied/original_41189_1.wav,0
fish-speech-new/UAE/bonafied/original_35121_4.wav,0
fish-speech-new/UAE/bonafied/original_43540_1.wav,0
fish-speech-new/Mauritania/bonafied/original_69669_2.wav,0
fish-speech-new/Jordan/bonafied/original_8245_1.wav,0
fish-speech-new/Mauritania/bonafied/original_68590_5.wav,0
fish-speech-new/Palestine/bonafied/original_48279_1.wav,0
fish-speech-new/Egypt/bonafied/original_3872_3.wav,0
fish-speech-new/UAE/bonafied/original_35213_1.wav,0
fish-speech-new/Palestine/bonafied/original_48355_1.wav,0
fish-speech-new/Palestine/bonafied/original_47855_1.wav,0
fish-speech-new/Yemen/bonafied/original_19766_1.wav,0
fish-speech-new/Algeria/bonafied/original_11206_2.wav,0
fish-speech-new/Jordan/bonafied/original_10142_1.wav,0
fish-speech-new/Yemen/bonafied/original_44558_1.wav,0
fish-speech-new/Morocco/bonafied/original_14499_1.wav,0
fish-speech-new/Morocco/bonafied/original_14514_1.wav,0
fish-speech-new/Egypt/bonafied/original_5205_4.wav,0
fish-speech-new/Morocco/bonafied/original_54500_1.wav,0
fish-speech-new/Mauritania/bonafied/original_65456_1.wav,0
fish-speech-new/Mauritania/bonafied/original_62105_1.wav,0
fish-speech-new/Yemen/bonafied/original_79414_1.wav,0
fish-speech-new/UAE/bonafied/original_33181_3.wav,0
fish-speech-new/Palestine/bonafied/original_48882_1.wav,0
fish-speech-new/Egypt/bonafied/original_1597_2.wav,0
fish-speech-new/UAE/bonafied/original_34121_1.wav,0
fish-speech-new/Egypt/bonafied/original_5924_2.wav,0
fish-speech-new/Mauritania/bonafied/original_68908_3.wav,0
fish-speech-new/Algeria/bonafied/original_13000_1.wav,0
fish-speech-new/Palestine/bonafied/original_48060_2.wav,0
fish-speech-new/Egypt/bonafied/original_2969_1.wav,0
fish-speech-new/Jordan/bonafied/original_7448_2.wav,0
fish-speech-new/Palestine/bonafied/original_49484_1.wav,0
fish-speech-new/Jordan/bonafied/original_40499_1.wav,0
fish-speech-new/Mauritania/bonafied/original_68064_2.wav,0
fish-speech-new/Yemen/bonafied/original_20000_1.wav,0
fish-speech-new/Jordan/bonafied/original_39571_2.wav,0
fish-speech-new/Yemen/bonafied/original_46214_2.wav,0
fish-speech-new/Palestine/bonafied/original_46440_5.wav,0
fish-speech-new/Morocco/bonafied/original_18404_3.wav,0
fish-speech-new/Morocco/bonafied/original_18102_1.wav,0
fish-speech-new/Mauritania/bonafied/original_69156_2.wav,0
fish-speech-new/Mauritania/bonafied/original_62476_1.wav,0
fish-speech-new/UAE/bonafied/original_35079_2.wav,0
fish-speech-new/UAE/bonafied/original_70897_2.wav,0
fish-speech-new/Yemen/bonafied/original_45173_1.wav,0
fish-speech-new/Palestine/bonafied/original_49492_1.wav,0
fish-speech-new/Morocco/bonafied/original_17498_3.wav,0
fish-speech-new/Mauritania/bonafied/original_63150_1.wav,0
fish-speech-new/Yemen/bonafied/original_44861_2.wav,0
fish-speech-new/UAE/bonafied/original_41977_2.wav,0
fish-speech-new/Yemen/bonafied/original_45496_1.wav,0
fish-speech-new/Mauritania/bonafied/original_64478_1.wav,0
fish-speech-new/Algeria/bonafied/original_13226_1.wav,0
fish-speech-new/Jordan/bonafied/original_9603_1.wav,0
fish-speech-new/Yemen/bonafied/original_45883_2.wav,0
fish-speech-new/Egypt/bonafied/original_3458_1.wav,0
fish-speech-new/Mauritania/bonafied/original_64585_1.wav,0
fish-speech-new/Egypt/bonafied/original_4917_1.wav,0
fish-speech-new/Morocco/bonafied/original_15588_1.wav,0
fish-speech-new/Yemen/bonafied/original_20089_1.wav,0
fish-speech-new/Morocco/bonafied/original_57631_3.wav,0
fish-speech-new/Yemen/bonafied/original_78872_2.wav,0
fish-speech-new/UAE/bonafied/original_42639_1.wav,0
fish-speech-new/Yemen/bonafied/original_78868_1.wav,0
fish-speech-new/Palestine/bonafied/original_47343_2.wav,0
fish-speech-new/Morocco/bonafied/original_16890_1.wav,0
fish-speech-new/Egypt/bonafied/original_2122_3.wav,0
fish-speech-new/Mauritania/bonafied/original_64232_1.wav,0
fish-speech-new/Jordan/bonafied/original_39201_1.wav,0
fish-speech-new/UAE/bonafied/original_33138_2.wav,0
fish-speech-new/UAE/bonafied/original_32905_4.wav,0
fish-speech-new/UAE/bonafied/original_34935_3.wav,0
fish-speech-new/Mauritania/bonafied/original_63617_1.wav,0
fish-speech-new/Jordan/bonafied/original_7125_1.wav,0
fish-speech-new/Algeria/bonafied/original_12443_1.wav,0
fish-speech-new/UAE/bonafied/original_34613_3.wav,0
fish-speech-new/Palestine/bonafied/original_48011_1.wav,0
fish-speech-new/Mauritania/bonafied/original_61312_1.wav,0
fish-speech-new/Mauritania/bonafied/original_67453_1.wav,0
fish-speech-new/Algeria/bonafied/original_13160_1.wav,0
fish-speech-new/Morocco/bonafied/original_14817_2.wav,0
fish-speech-new/Yemen/bonafied/original_78169_2.wav,0
fish-speech-new/Mauritania/bonafied/original_63184_2.wav,0
fish-speech-new/Mauritania/bonafied/original_69955_8.wav,0
fish-speech-new/Yemen/bonafied/original_45029_2.wav,0
fish-speech-new/Yemen/bonafied/original_20016_1.wav,0
fish-speech-new/Egypt/bonafied/original_2709_2.wav,0
fish-speech-new/Yemen/bonafied/original_78823_1.wav,0
fish-speech-new/UAE/bonafied/original_32819_1.wav,0
fish-speech-new/Egypt/bonafied/original_6169_3.wav,0
fish-speech-new/Algeria/bonafied/original_13500_1.wav,0
fish-speech-new/Palestine/bonafied/original_46400_2.wav,0
fish-speech-new/Mauritania/bonafied/original_67220_1.wav,0
fish-speech-new/UAE/bonafied/original_34320_1.wav,0
fish-speech-new/Morocco/bonafied/original_16473_1.wav,0
fish-speech-new/Morocco/bonafied/original_17614_2.wav,0
fish-speech-new/Morocco/bonafied/original_15047_1.wav,0
fish-speech-new/Jordan/bonafied/original_40893_1.wav,0
fish-speech-new/UAE/bonafied/original_35155_3.wav,0
fish-speech-new/Palestine/bonafied/original_49247_2.wav,0
fish-speech-new/Egypt/bonafied/original_1024_1.wav,0
fish-speech-new/Algeria/bonafied/original_14061_1.wav,0
fish-speech-new/Yemen/bonafied/original_20198_1.wav,0
fish-speech-new/Mauritania/bonafied/original_62619_1.wav,0
fish-speech-new/Egypt/bonafied/original_5901_1.wav,0
fish-speech-new/Mauritania/bonafied/original_68157_1.wav,0
fish-speech-new/Yemen/bonafied/original_19922_2.wav,0
fish-speech-new/Morocco/bonafied/original_56600_1.wav,0
fish-speech-new/UAE/bonafied/original_35280_1.wav,0
fish-speech-new/Yemen/bonafied/original_19942_1.wav,0
fish-speech-new/UAE/bonafied/original_33380_2.wav,0
fish-speech-new/Algeria/bonafied/original_12568_1.wav,0
fish-speech-new/UAE/bonafied/original_44180_1.wav,0
fish-speech-new/Jordan/bonafied/original_10603_1.wav,0
fish-speech-new/Palestine/bonafied/original_49782_2.wav,0
fish-speech-new/Algeria/bonafied/original_14105_1.wav,0
fish-speech-new/Jordan/bonafied/original_6887_1.wav,0
fish-speech-new/Yemen/bonafied/original_19925_1.wav,0
fish-speech-new/Jordan/bonafied/original_6812_1.wav,0
fish-speech-new/Palestine/bonafied/original_47149_2.wav,0
fish-speech-new/Morocco/bonafied/original_56485_1.wav,0
fish-speech-new/Morocco/bonafied/original_15527_2.wav,0
fish-speech-new/Morocco/bonafied/original_16018_1.wav,0
fish-speech-new/Palestine/bonafied/original_48905_1.wav,0
fish-speech-new/Palestine/bonafied/original_49064_2.wav,0
fish-speech-new/Mauritania/bonafied/original_63478_3.wav,0
fish-speech-new/UAE/bonafied/original_33110_1.wav,0
fish-speech-new/Egypt/bonafied/original_2543_1.wav,0
fish-speech-new/Yemen/bonafied/original_78168_2.wav,0
fish-speech-new/Morocco/bonafied/original_16830_4.wav,0
fish-speech-new/Jordan/bonafied/original_10827_1.wav,0
fish-speech-new/Jordan/bonafied/original_40601_1.wav,0
